country,port,year,month,price_euro_kg,volume_sold_kg,wind_m_s
Italy,IT - Terracina,2015,11,0.69999999,1455,3.128695939
Italy,IT - Terracina,2018,1,0.5,2037.4,3.992676543
Italy,IT - Terracina,2017,4,1.41,444.5,3.200722977
Italy,IT - Terracina,2015,12,0.92000002,547.34998,2.007905924
Italy,IT - Terracina,2017,2,0.56999999,1136.3,3.669875034
Italy,IT - Terracina,2017,5,1.0700001,896.65002,3.225607264
Italy,IT - Terracina,2015,6,0.70999998,3065.95,2.972754319
Italy,IT - Terracina,2015,2,0.72000003,562.40002,4.252213373
Italy,IT - Terracina,2014,3,0.88999999,572.03998,3.676928885
Italy,IT - Terracina,2015,1,0.73000002,824.40002,3.665417534
Italy,IT - Terracina,2016,7,1.22,1080.2,3.206433067
Italy,IT - Terracina,2019,4,0.82999998,1139.85,3.612965182
Italy,IT - Terracina,2013,3,1.21,889.5,4.928545021
Italy,IT - Terracina,2013,4,1.39,122.8,3.173914429
Italy,IT - Terracina,2013,6,0.68000001,1865.5,3.058236315
Italy,IT - Terracina,2016,11,1.03,1032.1,4.076955274
Italy,IT - Terracina,2019,5,0.82999998,1082.7,3.585951456
Italy,IT - Terracina,2018,8,1.63,783.20001,3.176933877
Italy,IT - Terracina,2017,6,1.02,1049.5,3.067826295
Italy,IT - Terracina,2016,2,0.98000002,1176.7,4.695642778
Italy,IT - Terracina,2016,8,1.63,2871.05,3.192752839
Italy,IT - Terracina,2014,5,0.79000002,1567.4,3.042964057
Italy,IT - Terracina,2013,1,1.09,328.29999,3.983848114
Italy,IT - Terracina,2018,10,0.75999999,1164.95,4.289812418
Italy,IT - Terracina,2018,7,1.17,922,3.230313709
Italy,IT - Terracina,2014,9,0.61000001,3668.75,2.896367423
Italy,IT - Terracina,2018,2,1.1,535.29999,4.024639306
Italy,IT - Terracina,2018,9,1.02,5959.2002,3.002632948
Italy,IT - Terracina,2014,2,1.0599999,387.39999,3.98074261
Italy,IT - Terracina,2017,1,0.56,1728.9,4.445717875
Italy,IT - Terracina,2017,10,0.80000001,1055,2.962260226
Italy,IT - Terracina,2013,12,0.60000002,268.75,3.030615799
Italy,IT - Terracina,2015,8,0.87,3457.6499,3.083063447
Italy,IT - Terracina,2016,9,1.35,974.79999,2.839233684
Italy,IT - Terracina,2017,12,0.83999997,778.5,4.367943231
Italy,IT - Terracina,2018,12,0.80000001,1169.65,3.605301375
Italy,IT - Terracina,2015,9,0.75999999,1655.7,3.408055522
Italy,IT - Terracina,2014,12,0.74000001,697.25,3.814508117
Italy,IT - Terrasini,2019,2,1.14,4242,4.647042189
Italy,IT - Terrasini,2015,4,0.63,15272,4.350646745
Italy,IT - Terrasini,2018,10,1.3099999,6214.7998,4.036224338
Italy,IT - Terrasini,2018,6,0.83999997,3056,3.570486108
Italy,IT - Terrasini,2014,11,1.1799999,9856,3.854681324
Italy,IT - Terrasini,2015,1,0.82999998,712,4.937885106
Italy,IT - Terrasini,2016,7,0.83999997,4312,3.160737207
Italy,IT - Terrasini,2017,2,0.79000002,6904,3.497674571
Italy,IT - Terrasini,2016,9,0.88,7494.2002,3.41784678
Italy,IT - Terrasini,2019,5,1.5,3712,4.041976898
Italy,IT - Terrasini,2015,7,0.69,13225.2,2.5051584
Italy,IT - Terrasini,2015,3,0.88,1552,5.026556488
Italy,IT - Terrasini,2015,9,0.50999999,19084.301,3.458086986
Italy,IT - Terrasini,2016,3,0.93000001,3406,5.182550376
Italy,IT - Terrasini,2013,5,1.15,124,4.670951476
Italy,IT - Terrasini,2017,7,1.64,1051.7,3.409313179
Italy,IT - Terrasini,2018,1,0.44,480,5.093146604
Italy,IT - Terrasini,2013,9,0.64999998,7824.3999,3.168531268
Italy,IT - Terrasini,2019,6,0.93000001,7492.3999,2.931483483
Italy,IT - Terrasini,2018,12,0.63,40,4.647788705
Italy,IT - Terrasini,2014,6,1.17,2933,3.415642321
Italy,IT - Terrasini,2017,6,0.63,1752,2.599561214
Italy,IT - Terrasini,2016,10,0.63999999,22735.801,3.763726573
Italy,IT - Terrasini,2014,12,0.56999999,3552,4.664231203
Italy,IT - Terrasini,2019,3,0.80000001,21981.199,4.242158365
Italy,IT - Terrasini,2016,11,1.08,11384,4.181874022
Italy,IT - Terrasini,2014,5,0.88999999,9084,3.448064624
Italy,IT - Terrasini,2015,11,0.63999999,1387.9,3.862540484
Italy,IT - Terrasini,2013,6,1.65,183,3.658555394
Italy,IT - Terrasini,2018,4,0.72000003,9369,3.310465634
Italy,IT - Terrasini,2015,5,0.60000002,9283,3.543887237
Italy,IT - Terrasini,2013,12,0.55000001,2506.6001,3.310204723
Italy,IT - Terrasini,2018,8,1.1,2585.1001,2.596119933
Italy,IT - Terrasini,2019,4,0.64999998,16170.6,4.282197252
Italy,IT - Terrasini,2014,1,0.75999999,525,5.892434991
Italy,IT - Terrasini,2013,10,0.56,2613.5,2.899125968
Italy,IT - Terrasini,2013,2,1,70,5.298435467
Italy,IT - Terrasini,2017,10,0.67000002,3624,3.744218023
Italy,IT - Terrasini,2014,10,0.69999999,48712,3.17528886
Italy,IT - Terrasini,2016,6,0.81,8824,3.214079722
Italy,IT - Terrasini,2013,8,0.82999998,4128.2998,2.952408127
Italy,IT - Terrasini,2017,11,1,4842.3999,4.185940607
Italy,IT - Terrasini,2014,3,0.67000002,5920,4.227540465
Italy,IT - Terrasini,2017,4,0.85000002,2902.7,3.599039109
Italy,IT - Terrasini,2017,5,0.75,6938,3.268183398
Italy,IT - Terrasini,2016,4,1.01,11704,4.056835614
Italy,IT - Terrasini,2018,5,0.70999998,5785,7.804607709
Italy,IT - Terrasini,2018,11,0.62,2208,4.36469379
Italy,IT - Terrasini,2017,9,1.03,11298.9,3.904692403
Italy,IT - Terrasini,2015,6,0.88999999,4024,3.097054193
Italy,IT - Terrasini,2018,9,0.87,1040.7,2.969376785
Italy,IT - Terrasini,2013,1,0.82999998,168,6.515228088
Italy,IT - Terrasini,2016,12,1.01,2400,4.081016968
Italy,IT - Terrasini,2018,7,0.80000001,15826.5,3.031141748
Italy,IT - Terrasini,2015,8,0.64999998,30200.4,3.035945775
Italy,IT - Terrasini,2013,4,0.69999999,5947,4.045773333
Italy,IT - Terrasini,2014,8,0.58999997,16173.6,2.806279493
Italy,IT - Terrasini,2016,5,1.53,5432,4.333377765
Italy,IT - Terrasini,2016,1,0.76999998,208,5.722826105
Italy,IT - Terrasini,2014,7,1.12,8706.5996,3.908223876
Italy,IT - Terrasini,2017,3,0.89999998,10320,4.325491444
Italy,IT - Terrasini,2018,2,0.55000001,324.10001,5.164046481
Italy,IT - Terrasini,2013,7,0.69999999,15234.8,2.699146693
Italy,IT - Terrasini,2017,12,1.25,344,5.589739374
Italy,IT - Terrasini,2015,10,0.49000001,9644.5996,4.035489996
Italy,IT - Terrasini,2018,3,1.83,120,5.733827078
Italy,IT - Terrasini,2016,2,0.63,40,5.528850086
Italy,IT - Terrasini,2014,2,0.89999998,830,4.702991432
Italy,IT - Terrasini,2017,8,1.1799999,1180.6,2.797530798
Italy,IT - Terrasini,2016,8,0.93000001,18254.199,2.961132643
Italy,IT - Terrasini,2013,3,1.02,102.2,5.24477687
Italy,IT - Terrasini,2014,9,0.94999999,15638,3.750470645
Italy,IT - Terrasini,2015,2,0.70999998,2015,6.131684484
Italy,IT - Terrasini,2013,11,0.97000003,902.59998,5.031836456
Italy,IT - Terrasini,2014,4,1.36,3656,4.4092331
Italy,IT - Terrasini,2017,1,0.56,812.59998,4.968235245
Italy,IT - Torre Annunziata,2014,5,0.36000001,16206,3.479416499
Italy,IT - Torre Annunziata,2016,5,0.30000001,4900,4.559742797
Italy,IT - Torre Annunziata,2014,8,0.30000001,10910,3.143501353
Italy,IT - Torre Annunziata,2017,11,0.30000001,1050,4.919614296
Italy,IT - Torre Annunziata,2016,4,0.30000001,2750,4.473830772
Italy,IT - Torre Annunziata,2017,1,0.30000001,4200,6.908526987
Italy,IT - Torre Annunziata,2014,7,0.30000001,11730,3.867295732
Italy,IT - Torre Annunziata,2015,11,0.30000001,5540,4.228641817
Italy,IT - Torre Annunziata,2014,2,0.27000001,20035,5.290706683
Italy,IT - Torre Annunziata,2017,6,0.30000001,450,3.286879255
Italy,IT - Torre Annunziata,2018,9,0.30000001,280,3.734136984
Italy,IT - Torre Annunziata,2015,1,0.30000001,11980,5.68434526
Italy,IT - Torre Annunziata,2019,5,0.30000001,300,4.713228432
Italy,IT - Torre Annunziata,2013,5,0.23999999,2756,4.933677039
Italy,IT - Torre Annunziata,2013,3,0.2,4130,6.498934518
Italy,IT - Torre Annunziata,2014,1,0.30000001,17435,6.212805135
Italy,IT - Torre Annunziata,2013,9,0.30000001,2785,3.996354917
Italy,IT - Torre Annunziata,2014,4,0.45500001,24000,4.797076886
Italy,IT - Torre Annunziata,2017,5,0.30000001,10150,3.879078255
Italy,IT - Torre Annunziata,2016,1,0.30000001,22860,6.475738087
Italy,IT - Torre Annunziata,2019,2,0.30000001,1500,6.569758841
Italy,IT - Torre Annunziata,2014,12,0.30000001,1330,5.513446763
Italy,IT - Torre Annunziata,2016,7,0.30000001,1450,3.600882157
Italy,IT - Torre Annunziata,2013,8,0.28,10982,3.177599499
Italy,IT - Torre Annunziata,2015,5,0.31,5665,3.967890872
Italy,IT - Torre Annunziata,2013,10,0.25999999,7965,3.410289152
Italy,IT - Torre Annunziata,2013,12,0.30000001,2680,4.192318985
Italy,IT - Torre Annunziata,2019,6,0.38,520,3.256684718
Italy,IT - Torre Annunziata,2018,3,0.30000001,700,6.737467993
Italy,IT - Torre Annunziata,2018,8,0.30000001,350,3.069828407
Italy,IT - Torre Annunziata,2014,9,0.30000001,3255,3.557719469
Italy,IT - Torre Annunziata,2015,9,0.30000001,2310,4.139551526
Italy,IT - Torre Annunziata,2015,4,0.30000001,6360,4.477077801
Italy,IT - Torre Annunziata,2016,6,1.08,4060,3.653469379
Italy,IT - Torre Annunziata,2017,2,0.30000001,3250,4.761413202
Italy,IT - Torre Annunziata,2015,10,0.30000001,1750,5.303015941
Italy,IT - Torre Annunziata,2014,10,0.30000001,14440,3.819636983
Italy,IT - Torre Annunziata,2015,7,0.30000001,5390,3.115208142
Italy,IT - Torre Annunziata,2015,12,0.30000001,4450,2.79026046
Italy,IT - Torre Annunziata,2017,9,0.30000001,1050,4.644185825
Italy,IT - Torre Annunziata,2019,3,0.30000001,1750,4.884257197
Italy,IT - Torre Annunziata,2013,11,0.31,2020,6.598137027
Italy,IT - Torre Annunziata,2017,3,0.30000001,4900,4.965971546
Italy,IT - Torre Annunziata,2016,3,0.30000001,5250,5.441680031
Italy,IT - Torre Annunziata,2013,6,0.23,8575,3.679169763
Italy,IT - Torre Annunziata,2017,4,0.30000001,1400,4.409383186
Italy,IT - Torre Annunziata,2014,3,0.40000001,22490,4.939529395
Italy,IT - Torre Annunziata,2016,9,0.30000001,1290,3.638382877
Italy,IT - Torre Annunziata,2016,2,0.30000001,4070,6.480736073
Italy,IT - Torre Annunziata,2013,4,0.2,15865,4.249416154
Italy,IT - Torre Annunziata,2016,8,0.36000001,1240,3.824428698
Italy,IT - Torre Annunziata,2015,6,0.31,3420,3.390344
Italy,IT - Torre Annunziata,2019,1,0.30000001,700,6.85440683
Italy,IT - Torre Annunziata,2014,6,0.30000001,6219,3.79179752
Italy,IT - Torre Annunziata,2016,11,0.31999999,2110,6.217751652
Italy,IT - Torre Annunziata,2018,10,0.30000001,1400,5.424879256
Italy,IT - Torre Annunziata,2018,11,0.30000001,420,5.347984207
Italy,IT - Torre Annunziata,2017,7,0.30000001,700,3.855049207
Italy,IT - Torre Annunziata,2015,3,0.30000001,4690,5.862189929
Italy,IT - Torre Annunziata,2013,7,0.30000001,9825,2.785615241
Italy,IT - Torre Annunziata,2014,11,0.30000001,1050,5.294164066
Italy,IT - Torre Annunziata,2015,8,0.30000001,4375,3.489712851
Italy,IT - Torre Annunziata,2019,4,0.30000001,1750,5.262524157
Italy,IT - Torre Annunziata,2015,2,0.27000001,13790,6.528601737
Italy,IT - Torre Annunziata,2016,12,0.30000001,700,5.562920512
Italy,IT - Torre Annunziata,2016,10,0.31999999,4300,4.885323163
Italy,IT - Torre Annunziata,2018,7,0.30000001,700,3.320162136
Italy,IT - Torre Annunziata,2017,12,0.30000001,700,7.143155428
Italy,IT - Trapani,2018,12,4.4000001,75,6.289785526
Italy,IT - Trapani,2019,2,1.87,631,6.604242168
Italy,IT - Trapani,2013,4,3.3399999,12,5.405454883
Italy,IT - Trapani,2015,10,0.93000001,290,6.35198132
Italy,IT - Trapani,2018,11,2.3399999,269,6.823013702
Italy,IT - Trapani,2016,10,1.25,200,5.758098727
Italy,IT - Trapani,2018,4,1.95,1074,4.790586466
Italy,IT - Trapani,2013,9,3.6400001,77,5.112280378
Italy,IT - Trapani,2015,4,0.5,140,6.100497457
Italy,IT - Trapani,2018,3,3.29,125,7.842971476
Italy,IT - Trapani,2019,1,4.29,63,8.011186014
Italy,IT - Trapani,2013,10,0.55000001,391,5.225737119
Italy,IT - Trapani,2015,11,4,5,5.355683633
Italy,IT - Trapani,2018,6,1.645,1109,4.762418649
Italy,IT - Trapani,2013,2,2.28,90,7.397515295
Italy,IT - Trapani,2018,5,1.8,1248,8.769345982
Italy,IT - Trapani,2013,3,0.62,908,7.323705327
Italy,IT - Trapani,2013,11,3.1800001,55,7.43755417
Italy,IT - Trapani,2017,2,2.3099999,62,5.838448133
Italy,IT - Trapani,2017,1,2.02,57,7.212392444
Italy,IT - Trapani,2013,5,0.66000003,340,6.013763935
Italy,IT - Trapani,2016,5,1,860,5.914153453
Italy,IT - Trapani,2017,7,1.8099999,1124,4.875095888
Italy,IT - Trapani,2015,6,1.575,703,4.548444823
Italy,IT - Trapani,2016,8,1.2,5330,3.757144672
Italy,IT - Trapani,2015,8,3.4649999,704,4.169049826
Italy,IT - Trapani,2017,12,3.6400001,66,7.652852725
Italy,IT - Trapani,2015,9,46.91,3416,5.482588145
Italy,IT - Trapani,2014,5,1.15,6860,4.781953586
Italy,IT - Trapani,2016,9,1.52,304,4.612974214
Italy,IT - Trapani,2014,6,1.0700001,4050,4.790781479
Italy,IT - Trapani,2017,6,2.115,2923,3.260324093
Italy,IT - Trapani,2015,5,0.75999999,3189.8999,5.077586246
Italy,IT - Trapani,2014,2,0.67000002,125,7.186061077
Italy,IT - Trapani,2014,9,0.64999998,7656,5.053722172
Italy,IT - Trapani,2013,1,3.1900001,55,8.650789773
Italy,IT - Trapani,2017,4,2.3199999,1430,5.637283496
Italy,IT - Trapani,2014,7,1.67,428,5.419023847
Italy,IT - Trapani,2018,7,0.81999999,4057,4.060497482
Italy,IT - Trapani,2019,3,1.24,676,6.222684638
Italy,IT - Trapani,2013,6,1.36,1530,4.965006755
Italy,IT - Trapani,2014,10,0.83999997,12027,5.645592981
Italy,IT - Trapani,2015,3,0.85000002,230,7.114982372
Italy,IT - Trapani,2017,3,2,695,6.238321539
Italy,IT - Trapani,2018,8,1.33,6310,3.646995952
Italy,IT - Trapani,2015,7,1.01,2572,3.118481059
Italy,IT - Trapani,2013,8,1.5700001,482,4.240522045
Italy,IT - Trapani,2016,7,1.17,4595,4.234812136
Italy,IT - Trapani,2016,3,0.83999997,310,7.051229085
Italy,IT - Trapani,2018,1,3.8900001,95,7.351276391
Italy,IT - Trapani,2016,4,1.51,6677,5.823646887
Italy,IT - Trapani,2013,12,3.75,40,5.369717395
Italy,IT - Trapani,2017,5,2.5599999,989,4.633629436
Italy,IT - Trapani,2018,10,1.6,630,6.334888408
Italy,IT - Trapani,2019,6,1.03,3002,4.410825325
Italy,IT - Trapani,2014,4,2.95,112,6.048774407
Italy,IT - Trapani,2018,2,4.27,88,7.196054925
Italy,IT - Trapani,2017,9,1.63,1255,5.369632092
Italy,IT - Trapani,2019,5,2.1600001,658,5.550021984
Italy,IT - Trapani,2014,1,4.0900002,60,9.210441595
Italy,IT - Trapani,2019,4,1.96,1966,5.71861419
Italy,IT - Trapani,2013,7,0.76999998,5890,3.416789979
Italy,IT - Trapani,2018,9,3.27,806,4.4524302
Italy,IT - Trapani,2017,11,3.1099999,168,6.141756712
Italy,IT - Trapani,2016,6,0.88999999,1350,4.629358869
Italy,IT - Trapani,2017,8,2.3399999,1334,4.010838718
Italy,IT - Trapani,2017,10,2.6800001,607,5.146612004
Italy,IT - Trapani,2014,3,0.38999999,1210,6.222311529
Italy,IT - Trapani,2014,8,1.89,615,4.050806766
Italy,IT - Trieste,2015,10,1.79,1176.5,4.712164196
Italy,IT - Trieste,2017,8,1.71,47994,3.374913797
Italy,IT - Trieste,2015,8,1.74,8926.0996,3.360627416
Italy,IT - Trieste,2015,7,1.63,12623.6,3.75256537
Italy,IT - Trieste,2014,3,1.61,5663.7002,4.610986836
Italy,IT - Trieste,2017,11,0.79000002,201.5,4.994956265
Italy,IT - Trieste,2017,10,0.94999999,15637.75,3.127711709
Italy,IT - Trieste,2018,4,1.16,6108.1001,3.805652679
Italy,IT - Trieste,2013,8,1.37,31264.5,3.54823852
Italy,IT - Trieste,2016,6,1.51,35072.898,3.875443334
Italy,IT - Trieste,2016,2,1.86,106.8,5.029978662
Italy,IT - Trieste,2015,5,1.05,100848,4.688931027
Italy,IT - Trieste,2017,4,1.96,6319.1001,4.801767774
Italy,IT - Trieste,2018,9,1.37,6240,3.692076651
Italy,IT - Trieste,2016,11,1.13,10003,4.680468345
Italy,IT - Trieste,2014,11,1.26,534.40002,4.869964058
Italy,IT - Trieste,2019,6,1.8099999,25124,3.811076307
Italy,IT - Trieste,2013,10,1.13,933.5,3.880851453
Italy,IT - Trieste,2013,3,3.4100001,4.9000001,5.360669464
Italy,IT - Trieste,2018,5,1.1900001,52976.602,8.004440972
Italy,IT - Trieste,2015,11,1.14,6482,3.543815636
Italy,IT - Trieste,2013,1,3,210,4.347828182
Italy,IT - Trieste,2013,5,1.11,37004.102,4.688616755
Italy,IT - Trieste,2014,8,1.96,64118.301,3.219981696
Italy,IT - Trieste,2016,3,2.96,2614,5.493258719
Italy,IT - Trieste,2017,9,1.4400001,43170,4.609760571
Italy,IT - Trieste,2014,7,1.38,55402.102,3.346862813
Italy,IT - Trieste,2014,4,1.4299999,31787.6,3.512108151
Italy,IT - Trieste,2018,7,1.53,18868.5,3.248630496
Italy,IT - Trieste,2013,4,1.77,7261.7998,3.893759512
Italy,IT - Trieste,2018,11,1.99,280.5,5.105525156
Italy,IT - Trieste,2016,4,2.1300001,26122.4,4.700069191
Italy,IT - Trieste,2017,6,2.03,16097,4.162219748
Italy,IT - Trieste,2015,6,1.27,42133.699,3.959693901
Italy,IT - Trieste,2017,12,1.7,31.5,5.035280698
Italy,IT - Trieste,2018,6,1.4,19864.5,3.848020094
Italy,IT - Trieste,2015,1,2.8,255.5,3.992055384
Italy,IT - Trieste,2019,4,2.95,3335.5,4.690267948
Italy,IT - Trieste,2018,8,1.86,19061,3.723593003
Italy,IT - Trieste,2016,5,1.54,68461.602,4.41965353
Italy,IT - Trieste,2013,6,1.37,25182.5,3.002628645
Italy,IT - Trieste,2016,9,1,19133.699,3.500751645
Italy,IT - Trieste,2014,5,1.38,43078.801,3.643389637
Italy,IT - Trieste,2014,1,2.53,2146.3,4.597425669
Italy,IT - Trieste,2019,5,1.76,31190.199,4.839421876
Italy,IT - Trieste,2015,2,2.3099999,106,5.249143158
Italy,IT - Trieste,2016,1,1.75,47.200001,3.690966584
Italy,IT - Trieste,2015,12,2.0699999,2771.5,2.367151169
Italy,IT - Trieste,2016,8,1.27,18884,3.839206349
Italy,IT - Trieste,2014,6,1.35,37783.699,3.827191718
Italy,IT - Trieste,2016,7,1.74,8699.2002,3.719285194
Italy,IT - Trieste,2017,1,0.91000003,1.4,4.974012809
Italy,IT - Trieste,2013,12,1.87,276,4.160104764
Italy,IT - Trieste,2013,9,1.0700001,9979.7998,3.536797827
Italy,IT - Trieste,2015,3,2.99,646.79999,5.03319405
Italy,IT - Trieste,2014,9,1.87,15343.6,3.377011902
Italy,IT - Trieste,2017,3,2.24,324,3.55383836
Italy,IT - Trieste,2015,4,1.72,15911.1,4.523218679
Italy,IT - Trieste,2016,12,1.98,1909.2,3.198185569
Italy,IT - Trieste,2013,11,1.53,787,6.034253555
Italy,IT - Trieste,2014,2,2.1800001,602.29999,5.244922433
Italy,IT - Trieste,2019,3,2.53,6,4.877626492
Italy,IT - Trieste,2016,10,0.98000002,10639.5,4.352157999
Italy,IT - Trieste,2013,7,1.12,38857.801,3.087205258
Italy,IT - Trieste,2014,10,1.01,4986.5,3.950859677
Italy,IT - Trieste,2017,7,1.34,21387.5,3.61904066
Italy,IT - Trieste,2018,10,0.72000003,7742,5.033372431
Italy,IT - Trieste,2014,12,1.96,4683,4.641860204
Italy,IT - Trieste,2015,9,1.13,1399.6,5.132008186
Italy,IT - Trieste,2017,5,1.26,54627.5,3.632229763
Italy,IT - Venezia,2013,6,3.0699999,328,2.284466213
Italy,IT - Venezia,2013,10,0.67000002,24,2.704375207
Italy,IT - Venezia,2016,8,1.84,406,2.940733979
Italy,IT - Venezia,2018,11,0.56999999,66934,3.741473256
Italy,IT - Venezia,2015,4,2.3199999,3072,3.404045866
Italy,IT - Venezia,2018,3,0.64999998,25611,3.908044703
Italy,IT - Venezia,2016,7,1.28,2968,2.75342565
Italy,IT - Venezia,2017,8,2.46,1212,3.27281582
Italy,IT - Venezia,2017,4,1.63,8,3.536255994
Italy,IT - Venezia,2015,9,1.38,5094.5,3.892546492
Italy,IT - Venezia,2016,6,1.6,9087,2.90337915
Italy,IT - Venezia,2015,3,1.03,752.5,4.079724322
Italy,IT - Venezia,2015,12,1.13,1637,1.884423216
Italy,IT - Venezia,2015,1,2.8699999,75,2.710816789
Italy,IT - Venezia,2019,1,4.1700001,6,3.453891902
Italy,IT - Venezia,2017,12,1.02,679,3.304958718
Italy,IT - Venezia,2017,2,2,25.5,2.893849613
Italy,IT - Venezia,2017,5,1.72,3885,2.908771611
Italy,IT - Venezia,2013,9,1.4299999,458,2.495573624
Italy,IT - Venezia,2016,3,1.58,924,4.058876081
Italy,IT - Venezia,2019,3,0.70999998,18268,3.442525374
Italy,IT - Venezia,2014,1,2.3099999,70,2.943909722
Italy,IT - Venezia,2017,9,0.93000001,1918,3.650330116
Italy,IT - Venezia,2017,7,1.26,3087,2.900571889
Italy,IT - Venezia,2013,2,1.4400001,9,3.43615912
Italy,IT - Venezia,2018,8,2.79,3747,3.107840196
Italy,IT - Venezia,2016,12,0.85000002,553,2.458953541
Italy,IT - Venezia,2019,5,2.78,1320,3.647581776
Italy,IT - Venezia,2013,5,2.6099999,139,3.415472539
Italy,IT - Venezia,2018,12,0.54000002,36654,2.866795653
Italy,IT - Venezia,2019,2,0.74000001,6665,2.793282171
Italy,IT - Venezia,2018,7,1.785,5672,2.669861366
Italy,IT - Venezia,2014,9,0.92000002,511,2.366198167
Italy,IT - Venezia,2015,7,2.6900001,1705.5,3.073441763
Italy,IT - Venezia,2016,4,2.4400001,3164,3.654383824
Italy,IT - Venezia,2019,4,0.70999998,43674,3.611623954
Italy,IT - Venezia,2018,9,0.75999999,15266,2.970491414
Italy,IT - Venezia,2017,1,2.3099999,28.75,3.731763297
Italy,IT - Venezia,2016,11,1.16,2716,3.221517207
Italy,IT - Venezia,2013,7,1.37,80,2.243822096
Italy,IT - Venezia,2014,12,2.51,428,3.175179223
Italy,IT - Venezia,2019,6,0.77999997,24296,2.820387819
Italy,IT - Venezia,2015,11,1.21,3793,2.604333898
Italy,IT - Venezia,2015,8,3.8,969.5,2.821079329
Italy,IT - Venezia,2016,1,1.21,602,2.88115969
Italy,IT - Venezia,2018,4,0.61000001,21648,3.04817432
Italy,IT - Venezia,2013,4,1,15,2.874019089
Italy,IT - Venezia,2018,10,0.63999999,43935,4.061633398
Italy,IT - Venezia,2013,12,2.5,12,2.833368145
Italy,IT - Venezia,2018,6,1.13,9033,2.956711531
Italy,IT - Venezia,2017,10,0.94,6436,2.413827118
Italy,IT - Venezia,2013,3,1.26,80,3.841663162
Italy,IT - Venezia,2017,11,1.11,2058,3.652951173
Italy,IT - Venezia,2016,2,1.74,2014,3.892797685
Italy,IT - Venezia,2018,2,2.1099999,19,5.418392449
Italy,IT - Venezia,2014,10,0.46000001,770,2.634294672
Italy,IT - Venezia,2014,8,1.92,707,2.112518198
Italy,IT - Venezia,2016,10,1.29,3976,3.363213655
Italy,IT - Venezia,2014,5,1,13,2.694419327
Italy,IT - Venezia,2016,5,1.97,10324,3.317323274
Italy,IT - Venezia,2015,6,1.48,3906,3.191954944
Italy,IT - Venezia,2016,9,1.61,3951.5,2.77410129
Italy,IT - Venezia,2015,10,1.33,3939,3.690491279
Italy,IT - Venezia,2015,2,0.63999999,1941.7,4.197914119
